time,rainfall_mm
2022-08-24,5.6
2022-08-25,0.4
2022-08-26,2.2
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,13.0
2022-09-04,15.4
2022-09-05,3.2
2022-09-06,12.2
2022-09-07,11.0
2022-09-08,13.6
2022-09-09,1.4
2022-09-10,0.0
2022-09-11,7.0
2022-09-12,0.2
2022-09-13,7.2
2022-09-14,2.4
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,4.8
2022-09-23,0.2
2022-09-24,4.4
2022-09-25,0.0
2022-09-26,2.6
2022-09-27,20.2
2022-09-28,6.6
2022-09-29,0.6
2022-09-30,7.4
2022-10-01,5.6
2022-10-02,16.6
2022-10-03,0.2
2022-10-04,1.2
2022-10-05,4.6
2022-10-06,1.0
2022-10-07,0.6
2022-10-08,0.2
2022-10-09,1.6
2022-10-10,2.8
2022-10-11,0.0
2022-10-12,7.0
2022-10-13,0.2
2022-10-14,3.8
2022-10-15,2.2
2022-10-16,0.2
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.8
2022-10-20,2.0
2022-10-21,4.4
2022-10-22,2.2
2022-10-23,12.8
2022-10-24,2.2
2022-10-25,11.0
2022-10-26,0.2
2022-10-27,2.0
2022-10-28,6.2
2022-10-29,7.0
2022-10-30,10.4
2022-10-31,5.2
2022-11-01,11.4
2022-11-02,14.4
2022-11-03,13.4
2022-11-04,1.2
2022-11-05,13.4
2022-11-06,7.0
2022-11-07,4.0
2022-11-08,3.2
2022-11-09,0.6
2022-11-10,0.4
2022-11-11,0.2
2022-11-12,0.0
2022-11-13,1.2
2022-11-14,10.0
2022-11-15,18.2
2022-11-16,16.8
2022-11-17,9.2
2022-11-18,2.8
2022-11-19,6.4
2022-11-20,1.4
2022-11-21,22.8
2022-11-22,2.6
2022-11-23,17.2
2022-11-24,4.4
2022-11-25,0.2
2022-11-26,27.6
2022-11-27,1.2
2022-11-28,4.2
2022-11-29,0.0
2022-11-30,4.2
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.4
2022-12-05,0.0
2022-12-06,0.4
2022-12-07,0.0
2022-12-08,2.8
2022-12-09,0.6
2022-12-10,1.0
2022-12-11,4.0
2022-12-12,0.6
2022-12-13,3.2
2022-12-14,0.6
2022-12-15,0.0
2022-12-16,0.2
2022-12-17,0.4
2022-12-18,32.2
2022-12-19,15.8
2022-12-20,2.4
2022-12-21,3.2
2022-12-22,8.8
2022-12-23,16.4
2022-12-24,0.2
2022-12-25,1.2
2022-12-26,1.4
2022-12-27,14.6
2022-12-28,18.6
2022-12-29,3.2
2022-12-30,9.8
2022-12-31,15.0
2023-01-01,1.6
2023-01-02,0.0
2023-01-03,16.8
2023-01-04,2.0
2023-01-05,4.6
2023-01-06,13.0
2023-01-07,12.2
2023-01-08,10.4
2023-01-09,5.4
2023-01-10,8.4
2023-01-11,0.4
2023-01-12,13.6
2023-01-13,6.0
2023-01-14,20.2
2023-01-15,16.4
2023-01-16,14.4
2023-01-17,6.4
2023-01-18,0.8
2023-01-19,1.0
2023-01-20,0.4
2023-01-21,0.2
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,1.8
2023-01-26,0.2
2023-01-27,0.2
2023-01-28,0.0
2023-01-29,1.4
2023-01-30,2.0
2023-01-31,0.2
2023-02-01,0.0
2023-02-02,1.4
2023-02-03,1.6
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.8
2023-02-10,0.4
2023-02-11,0.2
2023-02-12,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,3.6
2023-02-17,2.6
2023-02-18,0.8
2023-02-19,0.2
2023-02-20,0.2
2023-02-21,0.4
2023-02-22,10.8
2023-02-23,9.2
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.2
2023-03-06,2.0
2023-03-07,10.0
2023-03-08,16.4
2023-03-09,10.2
2023-03-10,7.4
2023-03-11,5.6
2023-03-12,11.0
2023-03-13,2.8
2023-03-14,4.0
2023-03-15,3.2
2023-03-16,8.4
2023-03-17,1.2
2023-03-18,0.2
2023-03-19,1.0
2023-03-20,15.8
2023-03-21,7.8
2023-03-22,6.4
2023-03-23,5.4
2023-03-24,0.2
2023-03-25,18.0
2023-03-26,0.6
2023-03-27,0.0
2023-03-28,9.6
2023-03-29,7.6
2023-03-30,9.4
2023-03-31,11.6
2023-04-01,1.4
2023-04-02,0.0
2023-04-03,0.0
2023-04-05,4.8
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,6.2
2023-04-10,4.0
2023-04-11,13.8
2023-04-12,7.2
2023-04-13,2.6
2023-04-14,13.2
2023-04-15,0.0
2023-04-16,0.2
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.6
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,12.4
2023-04-23,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.2
2023-04-27,28.4
2023-04-28,0.8
2023-04-29,2.6
2023-04-30,0.2
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
